variable1,variable2
0.85465,0.8719
0.2,0.32609
1.1031,0.7341
1.9355,0.29721
0.34424,0.9242
2.7291,3.5114
0.65698,0.36546
12.245,1.2688
0.95323,1.1672
0.42404,0.58685
0.59575,1.0836
0.63682,1.3955
0.41427,0.5668
1.1701,1.902
0.42394,3.7436
3.9477,0.34379
0.81684,0.69203
0.55372,2.0663
0.24172,0.41544
2.1444,2.6678
0.12775,0.19773
1.5266,1.8347
0.78999,0.3432
2.3508,1.5281
3.2096,2.3383
2.6729,1.4355
0.67709,2.199
2.0656,0.50043
0.45291,0.51118
0.37069,0.3943
0.5287,0.99146
5.9345,4.9687
0.54659,1.0056
5.472,3.5711
0.87277,0.66013
2.1223,0.47679
1.0989,0.64741
0.62916,0.34115
1.1418,0.51474
1.2591,1.4626
1.3922,1.6332
1.8187,0.9447
0.85311,7.428
1.3406,1.1096
0.35047,0.3848
2.9117,0.75638
0.38378,0.47695
0.97452,1.5162
1.1961,0.5846
5.9422,2.1213
0.71808,4.0391
2.3094,1.1309
2.5694,2.7242
0.83574,0.98809
0.86254,0.65943
1.6823,0.96898
1.6327,1.7585
0.80951,1.4364
1.5022,0.98533
0.26426,0.34332
2.6349,2.6121
6.8938,2.9738
0.87062,0.48564
0.78634,0.4108
1.7404,2.0938
1.7473,0.70804
0.2574,1.0315
0.78231,0.74228
1.119,2.4261
1.0583,1.6759
0.55842,1.1503
1.5297,1.9981
1.1638,1.8201
0.38977,0.26574
2.253,1.0908
0.80946,1.2479
0.37687,0.37946
1.1581,1.5437
1.3069,0.20367
1.0733,1.6288
0.23513,1.1989
0.49194,0.16081
2.488,2.8472
1.2092,1.3939
3.1249,1.7221
5.0469,2.3217
5.0456,1.1931
0.3007,0.67729
1.1117,0.42208
0.26238,0.78281
0.38714,1.396
0.35633,0.62014
0.85026,0.87983
0.51695,2.4213
1.1945,0.7457
0.47388,0.18955
1.4153,0.82685
1.3706,0.63406
0.68789,0.52272
9.0652,9.7335
2.8056,2.5566
1.2918,0.84247
1.4017,0.98085
0.059107,0.01845
2.5574,1.7275
0.50262,1.6475
1.0808,0.32855
0.70531,4.0549
2.08,4.4022
0.84011,2.3723
0.78508,0.93979
1.9696,0.40735
2.3711,5.5169
0.28904,0.43099
2.2812,1.9618
1.5915,0.47031
0.71785,1.1967
0.41756,0.19906
0.25686,0.54937
0.80347,1.4821
0.46293,0.27708
0.8864,0.60519
1.8124,0.24589
1.118,0.99587
0.49484,0.53998
0.38002,0.32285
1.0853,0.65672
4.4254,9.4773
0.42682,0.85852
0.95203,0.85176
1.0333,2.9377
1.3631,0.72065
1.3997,0.38846
0.16517,0.11471
1.7586,0.77499
1.9001,0.60978
3.2553,1.1635
1.8381,1.6957
0.45331,0.39305
1.0365,0.71771
8.7566,1.9739
0.48523,0.37657
0.33195,0.87754
2.1872,3.3821
1.0953,1.9832
1.1628,0.9744
0.81193,1.4624
6.6861,0.67991
0.68599,4.1621
1.5094,0.62998
1.017,0.51839
1.6248,1.7815
0.18808,0.19588
0.36625,0.27511
0.66424,0.83928
12.987,5.3786
0.71006,1.2512
0.61845,0.42959
0.26976,0.4047
0.39916,0.38478
1.6647,0.41123
5.6678,1.8749
4.091,1.4206
0.76071,1.6541
0.66682,0.69402
2.1792,0.46261
1.425,0.37365
33.496,12.213
2.2065,0.70408
5.6162,0.78941
9.1698,15.455
1.1645,0.72961
0.84394,0.35879
0.60915,1.0501
0.051894,0.057543
0.11709,0.23581
2.5749,1.1223
6.4683,0.66036
0.54474,0.84999
0.70777,0.323
3.4676,0.37189
0.16022,0.47174
1.3326,0.74992
0.67784,0.48608
3.4455,0.52989
0.94939,1.504
0.99313,7.0326
0.3801,0.29196
0.095359,0.77932
0.65602,0.4072
0.71242,2.717
0.36968,1.6034
0.11564,0.51378
0.69375,1.5231
0.33053,0.43979
2.09,1.9783
0.3291,0.4008
0.62913,0.84781
0.38128,1.1985
0.22556,0.45898
3.362,1.7054
3.9575,1.6525
0.98979,2.1743
0.91566,1.0262
1.7591,2.5435
0.60673,0.42515
2.7772,3.9928
0.66693,0.57802
0.42294,0.46457
0.38268,0.79802
0.11517,0.27426
1.1155,1.9557
1.3218,4.4898
0.37661,0.31794
0.93818,2.7187
0.73506,0.51059
5.8222,1.8367
2.757,1.5491
0.46349,0.59924
1.9117,8.6096
3.7734,1.78
0.47997,1.0161
3.8138,1.7472
1.3246,0.36279
1.1191,1.9233
2.0023,6.3042
5.5474,3.6898
0.46198,0.43307
3.4698,2.6749
0.79382,1.2162
1.7657,0.45899
0.88043,4.6591
0.79994,4.4732
3.5663,1.8596
1.7157,0.51626
2.2801,0.93377
2.0992,1.1709
1.1311,0.63153
2.4916,3.9062
0.64856,1.2926
1.1682,4.2574
0.49282,1.7294
1.2195,3.2524
0.58424,0.95963
0.27559,1.6893
0.10674,0.19737
2.5004,3.0839
0.15841,0.29197
5.629,1.0502
0.666,0.49427
6.7979,1.0808
0.26669,1.5679
0.46989,0.074291
0.69373,0.85011
1.5224,1.1487
57.544,11.67
0.67397,1.264
2.2281,1.5672
1.6325,10.53
0.63533,1.3175
1.5662,2.1057
0.6038,0.52212
1.7074,0.36438
3.2574,1.4255
0.057631,0.64722
6.1415,2.3747
0.57216,1.8804
0.48272,0.24053
5.1047,4.6921
0.95946,1.5072
0.24833,0.83402
0.40597,2.3598
0.56064,0.57992
1.572,3.6186
0.80804,2.0872
1.753,1.8632
0.1247,0.28262
1.3208,1.3254
1.2784,1.174
5.0835,5.3013
0.97509,0.4877
0.35811,1.3944
1.1779,0.25954
0.83313,1.6493
1.3594,4.6642
1.3146,0.91598
1.8727,1.1774
2.6468,1.2508
1.9122,3.498
3.1411,2.3385
0.72116,0.46149
2.7336,6.1237
0.98773,0.26837
0.52515,0.28598
2.761,1.5984
2.0097,4.6436
0.4017,0.76186
1.3874,0.37568
1.5366,2.3983
0.12615,1.0592
0.38599,2.431
0.45616,0.76419
0.81066,0.22754
0.54204,2.3944
3.7958,4.3214
3.1589,3.3822
0.97009,2.507
0.76077,0.52029
0.55712,0.67025
1.2704,0.8058
1.1186,3.1488
0.1895,0.12272
1.4194,1.8296
17.327,16.884
2.3051,0.70414
3.8877,2.513
1.2622,0.49067
0.92684,0.93801
0.92589,1.735
0.39891,1.541
1.1602,1.1243
4.444,2.5781
0.72781,0.95966
4.118,1.8201
0.35983,0.49461
0.9928,0.36744
0.26688,1.9863
1.4902,2.0854
0.23336,1.2555
1.1138,1.3736
3.1999,2.082
1.3246,4.4946
0.32637,1.4033
4.7994,1.002
2.9461,12.453
1.8718,10.916
1.2377,0.54399
0.20282,1.3745
2.4676,0.60844
0.40096,0.98321
3.9868,1.2415
0.4537,0.327
1.3756,2.5492
0.97001,2.083
0.63996,0.71048
0.56295,1.3981
0.55548,0.39834
1.215,4.1197
0.25129,0.90635
1.171,0.27234
2.4822,3.1472
0.37346,2.2982
1.7768,1.8016
0.89864,0.48124
1.5706,3.178
0.24735,0.17585
2.9052,11.641
1.6183,6.4591
2.5989,2.2414
0.93598,0.30545
0.62652,0.23882
2.0593,0.73679
2.249,1.0293
0.24644,0.19926
5.9038,0.97348
2.8077,1.5217
0.47815,0.63265
1.7143,1.462
5.0833,3.474
0.63983,1.1656
3.2715,4.0443
1.0039,1.1389
0.64389,1.3636
0.4454,1.4724
0.69484,0.49248
0.79538,0.33489
1.7498,2.2534
1.1398,4.3607
0.38903,0.64027
0.46473,0.92694
0.18193,0.37793
0.26067,0.1924
1.5849,1.6773
1.7352,1.0622
0.41399,1.0888
0.65115,0.89778
1.2048,0.43122
0.29464,0.87109
1.7095,0.95055
0.31802,0.50997
1.713,2.9608
8.0389,12.279
8.3238,1.7063
0.64202,0.26894
0.35714,0.43716
0.13234,0.24314
0.42277,1.8403
2.7108,3.1463
6.4082,1.1429
0.80316,0.78257
2.6015,2.1941
1.7188,2.9128
0.4109,0.24033
2.4617,0.65041
2.1547,0.77134
1.6206,0.54019
2.0475,2.932
2.5194,1.4318
2.3359,0.36583
0.77855,0.69637
0.80263,0.45255
2.1534,1.4884
0.20744,0.23116
1.7853,0.91097
0.80508,1.3318
0.41415,0.52137
0.8424,0.7058
0.53818,0.79275
0.66189,0.32802
5.4772,0.97222
0.19836,1.4399
0.65531,2.37
0.12235,0.79128
0.60455,0.63726
0.5821,0.43424
0.97576,0.39217
2.5209,1.0979
0.76516,0.66641
0.5187,0.55458
0.78374,0.34228
0.39171,0.80626
0.27892,0.22517
0.35224,0.42448
1.3926,0.54825
6.2293,8.547
1.1248,2.1287
1.4631,1.0866
0.37462,0.47989
0.11714,0.35889
0.2565,1.2489
0.11617,0.17399
8.643,3.6718
2.914,3.6256
1.1079,1.7012
1.2271,0.28595
2.2321,0.97606
0.096595,0.13733
0.26427,0.63385
0.46371,0.80048
0.71275,0.37215
5.8443,4.7203
1.348,0.47421
1.6794,0.37562
1.3639,0.96129
0.383,0.21558
0.15397,0.11412
2.1695,2.2317
0.32109,0.42956
0.46541,0.63509
2.6072,1.446
0.52014,0.46928
0.68421,0.41553
0.94924,0.43401
0.70707,0.26169
2.7907,3.8726
2.3787,2.4489
1.7969,2.6259
0.60027,1.9134
1.5352,0.95369
0.48872,0.52238
1.0053,2.4805
0.58356,0.35946
2.1888,1.4606
1.4857,4.3452
0.25772,1.3378
1.7035,0.71346
1.9777,6.2377
0.61987,0.11806
0.66283,4.3373
1.3436,6.3631
7.0081,6.1584
1.4564,0.3512
0.38556,0.31235
0.38486,0.61855
0.10415,0.84064
0.68889,1.5891
0.56185,0.11953
3.2014,0.90664
4.5787,1.36
0.43449,0.98612
0.90802,1.2144
3.1023,2.0451
2.3439,2.1818
1.3056,0.28895
3.1513,4.3887
0.52591,0.20239
1.0614,0.96755
3.3585,1.1391
0.83189,0.55633
0.67936,0.87003
3.4828,1.7926
1.7887,1.8575
0.59306,0.53289
0.3952,0.16183
6.8014,5.1251
0.88303,0.92151
3.2779,1.1103
0.28063,0.11703
0.88919,1.0347
4.9081,2.6551
0.45979,0.28015
0.86444,0.75451
1.3933,0.53036
0.12838,0.3275
2.2313,0.919
1.15,1.0408
1.2703,0.79251
1.1118,1.2711
1.4204,0.98364
0.13814,0.2972
0.8537,1.1059
0.9748,3.3701
3.1673,6.5544
0.25078,0.44372
0.8178,0.45746
0.78689,0.79811
1.242,0.62716
0.62431,0.81969
1.6362,0.95479
0.41669,2.0635
0.28627,0.52039
2.3536,2.799
0.93274,0.41882
10.922,6.421
0.3609,1.0257
0.44328,0.53933
0.26587,0.34068
0.45207,2.2328
0.39925,0.52773
1.0194,1.1954
0.61089,0.45233
1.7285,2.2046
0.1776,0.20764
1.9191,1.3747
0.36851,1.7662
0.64674,0.36776
2.2603,0.74563
0.60974,0.35411
4.7518,2.5313
5.4658,3.3935
0.1642,0.44947
9.5694,1.0855
0.85746,1.4757
1.8008,3.1772
2.2145,0.91872
3.7721,2.7299
0.78101,0.71698
1.0731,0.22736
0.85136,2.2027
4.497,3.0086
0.35767,1.0985
0.31701,0.094413
1.5815,0.52885
3.9292,4.1236
1.5435,0.68048
6.9745,0.90192
0.89026,1.2648
1.9101,1.5762
1.5614,0.99234
1.7907,0.69646
1.0092,1.588
0.39944,0.25737
3.6158,2.7099
1.7077,1.9674
0.87571,1.6472
6.1895,4.8985
0.31353,0.53275
1.3628,2.2664
1.8582,0.62834
1.1647,0.80061
0.42671,0.47421
0.28157,0.35335
0.65477,1.5308
1.5414,1.5899
0.37285,0.42686
0.95779,0.48146
2.9803,4.2606
1.4114,4.4307
2.8858,2.7689
1.0808,1.3907
3.5881,1.9279
2.7118,1.4524
0.64497,2.801
1.3668,1.3782
1.9774,0.71319
1.1529,3.7906
0.61092,0.2333
3.5933,2.9706
1.1499,0.28347
0.85848,3.0869
1.6958,1.9419
1.1635,0.9148
3.7135,0.91773
1.281,2.3808
3.4295,0.10296
1.9815,1.7839
7.5759,4.9587
1.3464,2.3956
0.59884,1.1444
0.87178,0.25224
0.20829,0.7239
0.59443,0.27029
1.2913,0.56208
0.40817,0.17315
0.61384,3.837
2.1843,1.3114
0.57242,1.0832
0.29247,0.55611
0.38276,0.9794
0.60267,1.3496
0.9596,0.6076
0.50836,0.36518
2.508,2.1681
5.308,5.2356
0.61698,0.35814
0.6695,0.34334
1.745,0.75419
0.20534,0.27441
0.49793,0.67289
2.085,4.9963
0.32687,0.93435
0.64989,0.43475
3.5218,2.1003
3.1062,4.5157
1.7718,1.2262
0.59145,1.4678
1.0708,0.89618
1.1714,16.195
1.4817,0.35538
0.32201,0.93064
2.4847,0.93346
1.9699,0.58384
0.26175,0.23513
0.53797,2.7333
0.59807,0.6441
0.32367,0.15318
2.1458,0.2798
0.61314,0.56944
1.3352,3.3495
0.11362,0.13771
0.66372,0.79292
0.66433,0.56301
2.6575,0.59841
0.89348,0.57783
2.0707,2.5634
0.52869,1.4099
0.82264,1.381
0.31588,0.88074
0.50856,0.44407
0.53091,0.58821
0.33836,0.71049
0.34649,0.8683
0.58992,2.1248
0.26091,0.16755
0.99697,2.5578
0.39559,1.4158
3.594,0.69574
1.23,7.0482
2.6176,4.7948
1.4537,2.6685
0.50169,3.7592
2.3324,4.0757
0.26996,0.38443
0.35938,0.94006
1.7023,1.5392
0.1351,0.029035
0.66908,0.35687
1.2307,6.1191
1.9252,2.6977
1.493,3.8096
0.75117,1.2546
1.4266,0.9993
1.1669,2.6425
0.8342,1.8246
0.88524,1.0016
1.8418,0.87785
1.3505,0.58339
5.6188,5.931
5.696,1.1302
2.8573,1.8607
0.6841,0.33698
1.3369,0.74284
6.084,3.2954
0.47929,0.34056
0.67949,1.7899
1.3975,1.1612
1.8349,1.0626
1.6963,0.88054
4.6401,2.2892
0.53436,2.0476
1.8874,1.7205
1.6853,1.8353
0.072452,0.30965
2.9497,1.1435
0.43234,0.53001
6.6821,2.3175
0.34485,0.18383
0.47921,0.87686
0.58464,0.37122
1.1802,1.0629
0.17426,0.21176
0.57063,0.25002
3.6762,0.47774
1.1982,0.87363
0.14338,0.4861
3.0658,1.0543
3.889,1.2589
0.26119,0.079999
2.0976,3.2636
1.2311,2.077
5.3152,4.9531
0.43893,0.73893
1.166,0.59816
0.22178,0.12746
2.4749,9.4693
8.8939,3.4633
1.7229,0.40131
0.46448,0.43832
0.87725,0.15282
0.76687,1.8547
2.6552,2.7368
0.64417,1.0431
3.4592,1.7004
0.47597,1.614
1.4893,0.86649
0.34347,1.1123
0.44655,0.68144
0.66452,0.91858
0.51168,0.37771
0.11741,0.51837
0.20876,0.37341
2.1836,1.3148
0.30289,1.1766
4.4095,1.6678
0.76545,0.21467
1.8836,1.9396
2.5185,6.5122
1.0443,1.1211
0.38158,0.59644
0.62845,0.45967
0.30822,0.68534
3.5878,5.5128
0.79028,0.56563
1.1075,1.8217
0.69067,1.1243
0.16654,0.34802
0.72766,0.60255
1.3276,0.54131
1.739,4.6649
0.78798,0.81704
3.455,2.1267
1.742,0.86897
1.686,1.192
1.4023,0.66616
8.3426,5.142
2.2222,1.7861
0.8368,3.5124
1.9599,1.4261
0.18026,0.13466
0.72705,0.96937
3.9141,2.4155
0.35555,0.71694
0.21118,0.20794
0.88465,1.156
1.9282,0.52338
1.1488,1.3962
1.3304,1.1561
0.28288,0.30286
1.0731,0.45653
2.6325,0.13592
2.9077,0.97411
4.8405,3.2603
2.9279,2.0431
1.8337,0.7863
0.17548,1.8623
1.4905,2.4911
0.88079,1.818
1.7836,0.38392
1.7836,1.6325
1.9832,2.4996
0.52374,0.71695
1.5438,1.0556
2.686,0.93407
6.4288,4.1958
2.1725,2.5151
1.6683,0.39656
3.1912,0.46411
0.56453,1.2503
0.26942,0.80965
1.149,2.0219
1.2291,0.21468
4.4892,5.8377
0.38932,0.25313
0.57154,0.8294
1.2184,1.691
1.9263,2.9818
0.54617,1.8952
0.39413,0.87689
1.7979,1.5864
0.11446,1.5266
0.34049,0.26914
1.5372,0.46224
0.7568,1.2707
0.47046,2.0041
0.2918,0.35009
0.31976,0.56498
1.7533,0.42361
0.35039,1.3505
0.17409,1.0208
1.6923,0.66692
0.68342,0.75919
4.0372,0.89506
1.6952,2.6338
0.41619,0.1921
1.017,1.1383
13.017,3.9117
0.11427,0.22142
0.89309,2.5577
1.7657,0.9788
3.0033,4.3826
1.2518,2.6831
0.85755,1.5173
1.1951,1.5453
0.33927,1.0444
0.71125,0.19766
0.38691,0.39148
1.5378,0.72084
6.1222,2.6616
1.0877,0.99985
0.91818,2.3897
0.17332,1.0443
1.0163,0.78956
0.53782,0.31061
0.50501,0.23363
0.62592,1.8431
5.3131,7.2759
0.98269,1.9365
0.95696,0.82306
1.5256,2.0622
3.7114,2.1251
0.94847,0.74128
0.56759,1.1244
1.0884,0.53805
3.2916,1.2143
0.57337,0.85909
1.2684,0.77231
0.44256,0.26951
0.57715,0.53232
1.1877,4.8223
2.3562,5.1996
1.954,0.50345
0.3765,0.56569
0.7501,0.99541
0.80723,6.2016
1.9862,0.94145
0.092184,0.79588
4.0641,1.6539
1.3279,5.2344
0.17077,0.28658
1.5339,5.7638
0.4831,0.31076
0.26378,0.42306
0.29658,0.3273
0.16754,0.16643
2.7853,1.487
0.89367,0.5035
0.1546,0.092924
2.5436,3.744
0.268,0.38723
0.92638,0.50015
4.9074,7.6585
0.71618,1.3057
0.23539,0.57575
0.067317,0.1908
1.9486,0.71187
0.6445,0.53133
2.7185,0.82889
0.95739,0.6761
6.5529,8.6353
2.1375,0.86295
1.1472,0.41145
0.29598,1.0761
1.9332,0.99949
1.1046,0.681
2.9164,1.9016
0.27682,0.38253
4.5252,3.3895
1.8241,1.6059
1.5906,1.732
0.91784,0.12925
0.47461,0.63684
1.2566,0.24062
0.85332,1.9256
0.75522,0.30815
0.34806,0.6946
0.075783,0.27709
1.1481,0.73014
3.6185,3.14
3.3779,1.8694
1.7563,2.2209
0.26718,0.78898
2.1709,0.98251
1.3247,2.1055
1.5774,0.73459
0.98307,0.29931
14.745,5.341
4.8922,2.8543
0.43494,0.41792
1.4595,1.3866
1.0604,0.92605
0.61094,0.60028
0.49836,1.0538
1.0529,0.42695
0.16897,0.64645
3.2125,6.2755
8.6463,18.993
0.161,0.15338
0.78192,0.14543
1.2737,0.72761
3.1837,2.1946
1.5597,0.7503
2.6857,10.89
1.0054,0.29356
1.6309,1.783
0.94265,0.64235
1.4545,2.2939
0.94712,0.71717
17.429,3.7953
0.56035,2.2952
1.3276,0.75285
2.357,2.6764
0.91814,1.6162
0.36915,4.4395
0.76576,0.73804
0.94356,2.2525
4.032,4.7155
1.3267,0.32895
0.71773,0.77942
2.5654,2.4382
0.89001,0.69608
0.91761,2.054
1.1039,0.59585
5.7284,6.504
3.6012,4.2312
0.31145,0.44633
0.6362,0.38808
0.79958,1.0678
1.7747,0.23097
2.6401,0.75423
2.8823,2.1567
0.21702,0.61188
0.68632,0.7964
1.0233,1.066
0.40612,0.73459
4.3974,1.3621
2.2142,1.4032
0.84436,1.281
2.066,2.7962
1.0309,0.38129
0.31342,0.26846
0.49075,0.87612
3.3618,4.9187
1.3909,0.51326
0.83843,0.40832
18.253,5.6002
0.8431,0.60552
1.1861,2.285
1.0308,1.4238
1.2322,0.69395
0.46156,0.23949
1.3534,1.2719
0.62299,1.4651
0.54389,1.105
1.0815,1.247
0.13785,0.112
0.49832,0.96811
0.19328,0.25059
4.7333,2.9282
1.673,2.2171
1.2942,3.3423
2.4718,3.4748
1.9191,2.0313
1.8022,0.52045
4.5251,4.8711
1.867,0.93526
2.3225,3.4478
1.4112,1.9261
2.9508,0.78871
0.2424,0.34213
4.975,4.0722
4.063,1.1154
1.0389,1.9825
0.53834,1.5268
0.28544,0.38286
0.77856,0.86965
1.5171,2.6531
3.1328,3.176
0.094047,0.083649
0.65419,1.0511
0.77977,0.26887
0.45738,0.22202
0.86599,0.27962
0.76633,2.3193
0.4828,0.37235
1.2512,2.4085
0.87543,2.1241
1.5353,0.95812
1.5731,1.4516
2.6785,5.4012
1.2138,0.6303
0.29634,0.44573
3.7362,1.0911
1.0827,0.34128
0.90792,0.59479
1.2488,1.0885
2.4122,1.2198
2.3311,0.81022
1.6489,1.764
0.35263,0.58608
0.091767,0.37039
3.9269,6.2333
0.77098,0.20839
0.60499,2.4234
1.1062,0.60386
0.64157,0.84931
1.3136,1.0427
6.8668,2.9148
1.1812,0.65011
0.74209,0.84692
1.1438,2.1896
0.56542,1.4301
0.63774,1.0542
1.3595,0.67731
1.9331,0.72962
0.76215,1.1491
0.24926,0.23441
0.84434,0.63393
0.78785,1.1537
1.4185,0.39894
24.519,25.443
2.0886,30.488
1.5075,1.4736
1.8431,3.5845
10.696,3.3723
1.9247,2.862
1.3168,5.7468
3.8669,3.2369
1.081,1.5227
0.63094,0.74849
1.5328,3.1251
0.15334,0.32574
0.67629,0.69334
0.53823,2.4341
0.24006,0.49148
2.6012,5.9457
0.14262,0.12025
0.34981,0.13039
1.8116,1.3142
1.7431,1.4668
0.89669,1.9853
0.57534,0.70926
0.058973,0.22644
4.126,4.9728
4.6621,4.2357
4.754,1.4353
0.24895,0.24591
0.82138,0.73561
0.4027,0.45695
0.3991,1.6918
1.6135,1.3804
0.72446,1.0156
0.23022,0.13202
1.6514,6.6262
0.07203,0.28717
0.41008,0.5072
0.91061,0.55435
0.59451,0.1999
0.6704,1.4546
0.25919,0.25458
1.3856,0.96786
3.8303,1.421
0.72215,0.094958
4.5511,11.019
0.25548,0.43088
0.38814,0.59967
2.1617,8.3979
0.26804,0.32274
0.40128,0.19914
0.2938,1.2274
2.4446,4.0258
0.98645,1.9213
0.66361,1.1013
1.2428,1.009
1.8172,0.95627
0.24093,0.7923
1.5681,0.60908
1.2484,0.40231
3.5432,0.31514
0.91493,0.58405
1.227,0.47007
2.796,1.2961
0.71723,3.0001
0.41328,0.12213
1.652,2.7376
0.083508,0.13487
3.2773,1.7889
1.2484,1.1921
2.0085,0.60128
1.7886,7.3435
1.5064,0.80476
0.81595,0.63595
0.55472,1.1598
0.9597,1.905
5.7368,1.0708
9.7327,10.549
1.3781,3.1214
0.56926,1.1693
3.6815,1.7609
5.5719,2.3674
0.24488,0.60373
0.74047,0.31129
0.19798,0.35954
1.8109,1.1508
3.9692,1.2082
1.1879,0.73427
1.5865,0.7266
1.641,2.8825
2.1194,5.9073
0.6473,0.40611
1.9546,1.9219
1.7617,6.0964
1.6711,3.5154
2.9886,0.88318
0.36909,0.23649
0.32596,0.29819
5.3761,7.3692
0.54231,2.4453
2.1453,1.3915
1.5292,0.72504
0.7644,2.3746
0.81041,0.11408
0.47258,1.4633
4.1094,1.3699
0.57241,2.4529
0.24837,1.2413
0.37941,1.9944
1.3983,2.5107
0.36877,0.038825
2.8355,0.27787
0.53363,0.65284
6.7264,5.7486
0.12898,0.19212
1.7958,4.1686
2.1084,2.8103
1.3793,1.4892
1.19,3.5427
1.1278,5.8668
0.79964,1.3338
0.4108,0.45088
0.56569,0.53666
0.67514,0.45723
0.29457,0.7888
0.32043,0.39154
0.80084,1.1461
0.87081,0.78065
1.2325,1.5243
1.7618,0.68051
0.70796,0.44032
0.47653,0.8646
0.52941,1.2512
0.70433,2.9715
4.424,7.6094
3.0465,0.77295
1.0376,2.2549
0.57025,1.0149
0.10096,0.22032
0.70647,0.44117
1.4836,0.82656
1.3232,1.3295
0.25458,0.8007
0.38115,0.57474
1.6157,8.5627
0.059893,0.20062
1.3819,1.3518
1.281,1.3165
1.5979,3.354
0.76786,0.35525
0.58187,7.5718
1.612,1.1892
0.79997,0.55068
1.3283,0.48175
7.8047,10.356
1.7104,0.7596
1.926,1.4019
1.1228,0.43695
0.71089,0.80149
3.2716,4.0922
0.23368,1.2475
0.33323,3.9911
0.065432,0.061988
2.7244,1.497
0.211,0.37153
0.92113,0.32352
1.0483,1.295
1.1712,0.80134
0.26046,2.321
0.16378,0.1697
0.92651,0.77532
1.2203,1.2034
0.17101,0.35985
1.4176,1.954
1.7874,3.7698
0.31593,0.60401
0.67239,1.2544
0.67736,0.20511
1.3599,0.98336
0.41806,0.38021
0.066599,0.31634
0.22373,0.94577
12.148,11.106
0.13917,0.69127
0.27326,0.087242
0.94958,1.1273
4.7237,5.3736
0.47729,0.56249
1.0529,2.3459
6.4382,0.75808
0.86824,0.40897
1.8175,0.80082
0.43412,0.36635
0.50638,1.2544
0.20449,0.18694
3.3086,0.65949
1.0711,0.44679
0.55671,0.83617
2.6722,1.0049
0.30363,0.27088
3.8337,0.38088
1.1851,1.0683
1.9734,1.1295
1.7833,1.7105
3.3006,0.59003
2.7218,0.67402
1.6143,2.2654
1.5194,0.56846
0.59601,1.2941
0.27789,0.29202
1.5648,4.9935
5.489,2.7824
0.64086,0.07534
0.55546,0.25984
2.9214,0.91699
2.1255,2.4371
1.5248,1.9805
3.3983,1.788
1.6404,0.42103
1.9743,0.28512
2.7278,1.7898
0.75347,1.7444
2.9827,3.1251
1.2188,0.55892
1.6076,0.46423
0.54542,0.47061
0.5165,0.65722
7.3979,10.247
0.22995,0.19722
1.0735,0.62531
0.42652,0.55879
2.4433,5.3317
0.47917,0.7343
0.68893,0.76895
0.10177,0.33453
0.52963,0.75037
0.20303,0.18669
0.61375,0.50095
3.1866,1.31
2.2432,0.45824
0.60817,0.60486
2.676,2.5594
2.6802,0.95391
0.83616,0.24573
5.4547,7.1912
0.62308,1.4505
0.48702,1.3865
0.71294,0.52156
0.29524,1.5216
0.43616,0.39604
0.24603,0.91738
7.6156,2.4985
0.38281,0.51369
0.057955,0.18223
4.9323,2.5102
4.1349,4.9852
0.080613,0.11104
1.1073,0.39199
4.0364,3.9698
0.98452,4.9228
3.2012,2.9779
0.55587,0.41538
0.5885,0.32667
1.103,1.9237
1.8817,0.64927
0.7575,0.78884
0.19201,0.45634
1.9759,9.9195
0.37441,0.72074
0.71006,0.54033
4.7418,2.1808
0.37572,1.5673
10.986,2.3448
0.30503,1.1491
0.95348,1.7442
0.59208,1.4396
0.66381,0.87455
1.7877,0.87435
0.27994,1.1381
0.81225,0.67902
8.31,1.9412
0.21173,0.61923
2.3521,0.67747
0.99208,1.4399
10.04,10.646
0.46783,0.84001
1.2477,1.8405
0.30761,0.16827
0.94434,0.41842
0.49896,0.31946
0.37882,0.82279
0.18677,0.13147
10.123,8.9335
0.70702,2.5596
0.23627,1.2206
0.081536,0.062034
0.46253,0.46617
1.9574,1.0839
1.525,0.96344
3.4823,3.6208
0.46087,0.40255
1.9209,1.9159
0.25948,0.2796
0.88832,1.0345
1.0588,0.18158
3.3204,2.197
2.6143,1.6339
1.6902,1.7536
1.1673,1.5198
1.3623,2.5585
1.1948,0.76683
0.25463,0.56958
0.10469,0.093167
0.16869,1.3213
0.7065,0.29515
2.2741,3.338
1.1369,0.50744
0.52633,0.71135
2.0608,0.52407
1.0448,3.9853
1.0843,0.98755
0.66151,0.49739
1.1347,1.3684
1.2143,1.9378
1.9175,8.161
0.82738,0.5551
0.24797,1.3101
1.7819,2.3826
0.6324,0.9266
0.17694,0.14758
4.0656,2.5461
0.62595,0.55378
3.4207,3.8654
1.6846,0.62681
0.51171,0.92901
0.61501,0.75771
0.80992,0.8086
0.95567,2.0426
5.0619,2.6785
1.8737,0.89481
0.71488,0.57065
0.75886,1.5008
0.75474,2.9299
0.58658,0.49896
3.0189,2.3481
0.23151,1.4799
0.77909,0.90171
0.068759,0.078953
0.63841,0.889
0.45175,1.1682
0.17846,0.41687
0.90079,0.87269
0.87549,0.49679
0.5416,1.6605
0.84721,0.80534
2.492,0.33485
5.0949,6.9738
0.66735,0.93466
0.95283,0.59176
2.073,0.89922
5.4585,2.0704
2.8054,2.5647
0.92341,0.35885
1.4579,0.71804
2.8422,2.0581
2.1167,3.9144
0.5337,3.8875
3.3234,4.7399
1.0993,0.41253
1.8154,0.68523
1.1655,0.17427
